market,player,team,line,over_price,under_price,proj_lambda,p_over,ev_over,book
SOG,Alex Iafallo,,1.5,-113,-115.0,1.8,0.5371631129795575,0.012528699687130607,fanduel
POINTS,Timo Meier,,0.5,-142,112.0,0.9,0.5934303402594008,0.011339030582922405,fanduel
SOG,Jake Sanderson,,2.5,110,-145.0,2.6,0.4815704240639496,0.011297890534294197,bovada
SOG,Jake Sanderson,,2.5,110,-142.0,2.6,0.4815704240639496,0.011297890534294197,draftkings
SOG,Jake Sanderson,,2.5,110,-144.0,2.6,0.4815704240639496,0.011297890534294197,fanduel
POINTS,Matthew Schaefer,,0.5,-102,-125.0,0.7142857142857143,0.5104583404430469,0.010907693818583142,fanduel
SOG,Sean Couturier,,1.5,-159,115.0,2.1,0.6203850724157562,0.01056436324327581,williamhill_us
SOG,Sean Couturier,,1.5,-160,120.0,2.1,0.6203850724157562,0.008125742675603898,betmgm
SOG,Sean Couturier,,1.5,-160,122.0,2.1,0.6203850724157562,0.008125742675603898,fanduel
POINTS,Jordan Eberle,,0.5,100,-135.0,0.7,0.5034146962085905,0.006829392417180946,betmgm
POINTS,Jaden Schwartz,,0.5,100,-128.0,0.7,0.5034146962085905,0.006829392417180946,fanduel
ASSISTS,J.T. Miller,,0.5,100,-130.0,0.7,0.5034146962085905,0.006829392417180946,draftkings
ASSISTS,Jake Sanderson,,0.5,100,-135.0,0.7,0.5034146962085905,0.006829392417180946,betmgm
SOG,Jake Sanderson,,2.5,109,-141.0,2.6,0.4815704240639496,0.0064821862936546015,betonlineag
SOG,Noah Dobson,,1.5,-179,130.0,2.2,0.6454298932405317,0.0060052525927840605,williamhill_us
SOG,Shane Pinto,,1.5,-179,137.0,2.2,0.6454298932405317,0.0060052525927840605,betonlineag
SOG,Gustav Forsling,,1.5,-115,-112.0,1.8,0.5371631129795575,0.004261472092216223,betonlineag
SOG,Gustav Forsling,,1.5,-115,-115.0,1.8,0.5371631129795575,0.004261472092216223,bovada
SOG,Gustav Forsling,,1.5,-115,-115.0,1.8,0.5371631129795575,0.004261472092216223,draftkings
SOG,Shane Pinto,,1.5,-182,140.0,2.2,0.6454298932405317,6.170271335131927e-05,fanduel
SOG,Shane Pinto,,1.5,-182,130.0,2.2,0.6454298932405317,6.170271335131927e-05,williamhill_us
GOALS,Zach Werenski,,2.5,12500,,0.4,0.007926331867253842,-0.0012821847260159336,betrivers
POINTS,Jordan Eberle,,0.5,-102,-125.0,0.7,0.5034146962085905,-0.0030414839790658954,fanduel
SOG,Gustav Forsling,,1.5,-117,-115.0,1.8,0.5371631129795575,-0.003723115243042807,williamhill_us
SOG,Noah Dobson,,1.5,-185,130.0,2.2,0.6454298932405317,-0.005689083386207938,betmgm
SOG,Shane Pinto,,1.5,-185,130.0,2.2,0.6454298932405317,-0.005689083386207938,betmgm
SOG,Zach Werenski,,3.5,105,-136.0,3.6,0.48478388953385176,-0.006193026455603934,betrivers
ASSISTS,Sean Monahan,,0.5,120,-160.0,0.6,0.45118836390597344,-0.007385599406858234,betmgm
ASSISTS,Sean Monahan,,0.5,120,-154.0,0.6,0.45118836390597344,-0.007385599406858234,draftkings
ASSISTS,Mathew Barzal,,0.5,120,-154.0,0.6,0.45118836390597344,-0.007385599406858234,draftkings
SOG,Gustav Forsling,,1.5,-118,-115.0,1.8,0.5371631129795575,-0.00761390991912253,betmgm
GOALS,Mark Scheifele,,1.5,1000,,0.5,0.09020401043104986,-0.0077558852584515,betrivers
ASSISTS,Mattias Ekholm,,0.5,200,-285.0,0.4,0.3296799539643607,-0.010960138106917983,betmgm
GOALS,Drake Batherson,,0.5,200,-270.0,0.4,0.3296799539643607,-0.010960138106917983,fanduel
SOG,Jake Sanderson,,2.5,105,-145.0,2.6,0.4815704240639496,-0.012780630668903448,betmgm
SOG,Jake Sanderson,,2.5,105,-148.0,2.6,0.4815704240639496,-0.012780630668903448,williamhill_us
SOG,Thomas Chabot,,1.5,-170,130.0,2.1,0.6203850724157562,-0.014682532045563523,bovada
GOALS,Anders Lee,,0.5,280,-420.0,0.3,0.25918177931828207,-0.015109238590528262,fanduel
SOG,Aaron Ekblad,,1.5,-120,-108.0,1.8,0.5371631129795575,-0.015200959537477743,fanduel
SOG,Gustav Forsling,,1.5,-120,-108.0,1.8,0.5371631129795575,-0.015200959537477743,fanduel
POINTS,Dougie Hamilton,,0.5,118,-150.0,0.6,0.45118836390597344,-0.016409366684977944,fanduel
ASSISTS,J.T. Miller,,0.5,-105,-130.0,0.7,0.5034146962085905,-0.01714273597370436,betmgm
SOG,Leon Draisaitl,,2.5,-156,120.0,3.1,0.5988368526853677,-0.017293369952217197,fanduel
GOALS,Pierre Engvall,,1.5,5500,,0.2,0.017523096306421772,-0.018706606840380724,betrivers
GOALS,Ryan Winterton,,1.5,5500,,0.2,0.017523096306421772,-0.018706606840380724,betrivers
SOG,Owen Tippett,,2.5,115,-150.0,2.5,0.4561868841166703,-0.01919819914915888,betrivers
POINTS,Drake Batherson,,0.5,-154,120.0,0.9,0.5934303402594008,-0.02122528294878051,draftkings
POINTS,Nick Suzuki,,0.5,-215,164.0,1.1,0.6671289163019205,-0.02257856448788398,fanduel
SOG,Total Shots On Goal,,1.5,-155,120.0,2.0,0.5939941502901616,-0.022783817264573014,bovada
POINTS,Drake Batherson,,0.5,-155,115.0,0.9,0.5934303402594008,-0.023711375702276216,betmgm
SOG,Thomas Chabot,,1.5,-175,135.0,2.1,0.6203850724157562,-0.02510917191809736,draftkings
GOALS,Sam Bennett,,0.5,195,-270.0,0.4,0.3296799539643607,-0.02744413580513594,fanduel
ASSISTS,Trevor Zegras,,0.5,195,-265.0,0.4,0.3296799539643607,-0.02744413580513594,draftkings
POINTS,Claude Giroux,,0.5,115,-155.0,0.6,0.45118836390597344,-0.029945017602157065,betmgm
POINTS,Claude Giroux,,0.5,115,-148.0,0.6,0.45118836390597344,-0.029945017602157065,draftkings
POINTS,Dougie Hamilton,,0.5,115,-148.0,0.6,0.45118836390597344,-0.029945017602157065,draftkings
ASSISTS,Mathew Barzal,,0.5,115,-155.0,0.6,0.45118836390597344,-0.029945017602157065,betmgm
POINTS,Matty Beniers,,0.5,-108,-118.0,0.7,0.5034146962085905,-0.030460585079751634,fanduel
SOG,Thomas Chabot,,1.5,-178,136.0,2.1,0.6203850724157562,-0.03108398802483009,fanduel
SOG,Zack Bolduc,,1.5,-178,136.0,2.1,0.6203850724157562,-0.03108398802483009,fanduel
SOG,Thomas Chabot,,1.5,-179,136.0,2.1,0.6203850724157562,-0.033031088245832396,betonlineag
SOG,Thomas Chabot,,1.5,-179,130.0,2.1,0.6203850724157562,-0.033031088245832396,williamhill_us
POINTS,Drake Batherson,,0.5,-159,122.0,0.9,0.5934303402594008,-0.03334303064663657,betonlineag
ASSISTS,Ryan Nugent-Hopkins,,0.5,145,-188.0,0.5,0.39346934028736646,-0.03600011629595212,draftkings
ASSISTS,Gabriel Vilardi,,0.5,145,-190.0,0.5,0.39346934028736646,-0.03600011629595212,betmgm
ASSISTS,Gabriel Vilardi,,0.5,145,-188.0,0.5,0.39346934028736646,-0.03600011629595212,draftkings
GOALS,J.T. Miller,,2.5,6600,,0.5,0.01438767796697068,-0.03602557621296443,betrivers
POINTS,Nick Suzuki,,0.5,-225,165.0,1.1,0.6671289163019205,-0.03636934311944817,betmgm
POINTS,Nick Suzuki,,0.5,-225,170.0,1.1,0.6671289163019205,-0.03636934311944817,draftkings
SOG,Carter Verhaeghe,,2.5,100,-130.0,2.6,0.4815704240639496,-0.036859151872100815,bovada
SOG,Carter Verhaeghe,,2.5,100,-130.0,2.6,0.4815704240639496,-0.036859151872100815,fanduel
POINTS,Kyle Palmieri,,0.5,-110,-118.0,0.7,0.5034146962085905,-0.03893557996541813,betonlineag
POINTS,Dougie Hamilton,,0.5,113,-147.0,0.6,0.45118836390597344,-0.03896878488027655,betonlineag
POINTS,Nick Suzuki,,0.5,-227,169.0,1.1,0.6671289163019205,-0.03898169325670492,betonlineag
GOALS,Ross Colton,,1.5,2500,,0.3,0.03693631311376678,-0.0396558590420637,betrivers
SOG,Aaron Ekblad,,1.5,-127,-102.0,1.8,0.5371631129795575,-0.03987380593417672,betonlineag
SOG,Aaron Ekblad,,1.5,-127,-107.0,1.8,0.5371631129795575,-0.03987380593417672,williamhill_us
POINTS,Filip Forsberg,,0.5,-162,126.0,0.9,0.5934303402594008,-0.040254634889117236,draftkings
GOALS,Zack Bolduc,,0.5,270,-400.0,0.3,0.25918177931828207,-0.04102741652235631,fanduel
POINTS,Jake Sanderson,,0.5,-135,105.0,0.8,0.5506710358827782,-0.04142449309294166,draftkings
SOG,Leon Draisaitl,,2.5,-167,128.0,3.1,0.5988368526853677,-0.04257820558686731,betonlineag
POINTS,Kyle Palmieri,,0.5,-111,-115.0,0.7,0.5034146962085905,-0.04305855045033696,fanduel
POINTS,Claude Giroux,,0.5,112,-145.0,0.6,0.45118836390597344,-0.043480668519336185,betonlineag
ASSISTS,Claude Giroux,,0.5,190,-250.0,0.4,0.3296799539643607,-0.043928133503354116,betmgm
ASSISTS,Claude Giroux,,0.5,190,-255.0,0.4,0.3296799539643607,-0.043928133503354116,draftkings
GOALS,Kirill Marchenko,,0.5,190,-260.0,0.4,0.3296799539643607,-0.043928133503354116,fanduel
ASSISTS,Trevor Zegras,,0.5,190,-250.0,0.4,0.3296799539643607,-0.043928133503354116,betmgm
SOG,Thomas Chabot,,1.5,-185,130.0,2.1,0.6203850724157562,-0.0442716451973485,betmgm
SOG,Leon Draisaitl,,2.5,-168,130.0,3.1,0.5988368526853677,-0.044712639763818174,draftkings
POINTS,Filip Forsberg,,0.5,-165,125.0,0.9,0.5934303402594008,-0.04691490806823517,betmgm
SOG,Leon Draisaitl,,2.5,-170,130.0,3.1,0.5988368526853677,-0.04890617514676887,bovada
SOG,Zack Bolduc,,1.5,-188,145.0,2.1,0.6203850724157562,-0.04962286778862873,draftkings
SOG,Aaron Ekblad,,1.5,-130,-105.0,1.8,0.5371631129795575,-0.04963449242078283,betmgm
SOG,Aaron Ekblad,,1.5,-130,100.0,1.8,0.5371631129795575,-0.04963449242078283,draftkings
SOG,Zack Bolduc,,1.5,-189,143.0,2.1,0.6203850724157562,-0.05136885752299708,betonlineag
POINTS,Gabriel Landeskog,,0.5,110,-142.0,0.6,0.45118836390597344,-0.05250443579745567,draftkings
SOG,Zack Bolduc,,1.5,-190,145.0,2.1,0.6203850724157562,-0.05309646841805632,bovada
SOG,Leon Draisaitl,,2.5,-173,125.0,3.1,0.5988368526853677,-0.055014677554304225,williamhill_us
SOG,Carter Verhaeghe,,2.5,-104,-130.0,2.6,0.4815704240639496,-0.05538109125917573,williamhill_us
POINTS,Filip Forsberg,,0.5,-169,130.0,0.9,0.5934303402594008,-0.05542744656935622,betonlineag
ASSISTS,Ryan Nugent-Hopkins,,0.5,140,-190.0,0.5,0.39346934028736646,-0.055673583310320574,betmgm
POINTS,Matias Maccelli,,0.5,140,-180.0,0.5,0.39346934028736646,-0.055673583310320574,fanduel
POINTS,Jake Sanderson,,0.5,-140,105.0,0.8,0.5506710358827782,-0.0559925099152373,betmgm
POINTS,Gabriel Landeskog,,0.5,109,-141.0,0.6,0.45118836390597344,-0.05701631943651553,betonlineag
POINTS,Drake Batherson,,0.5,-170,132.0,0.9,0.5934303402594008,-0.057492988999775174,fanduel
POINTS,Jake Sanderson,,0.5,-141,108.0,0.8,0.5506710358827782,-0.058782130157804535,betonlineag
POINTS,Kyle Palmieri,,0.5,-115,-115.0,0.7,0.5034146962085905,-0.058833394044809195,betmgm
POINTS,Kyle Palmieri,,0.5,-115,-115.0,0.7,0.5034146962085905,-0.058833394044809195,draftkings
SOG,Leon Draisaitl,,2.5,-175,130.0,3.1,0.5988368526853677,-0.05897066006585078,betmgm
SOG,Leon Draisaitl,,2.5,-175,130.0,3.1,0.5988368526853677,-0.05897066006585078,betrivers
SOG,Carter Verhaeghe,,2.5,-105,-130.0,2.6,0.4815704240639496,-0.05979107682752699,betmgm
SOG,Carter Verhaeghe,,2.5,-105,-125.0,2.6,0.4815704240639496,-0.05979107682752699,draftkings
ASSISTS,Kyle Palmieri,,0.5,185,-248.0,0.4,0.3296799539643607,-0.06041213120157207,draftkings
POINTS,Ivan Provorov,,0.5,185,-248.0,0.4,0.3296799539643607,-0.06041213120157207,draftkings
POINTS,John Tavares,,0.5,-142,112.0,0.8,0.5506710358827782,-0.06153245997442025,fanduel
POINTS,Lane Hutson,,0.5,-142,110.0,0.8,0.5506710358827782,-0.06153245997442025,draftkings
POINTS,Lane Hutson,,0.5,-142,112.0,0.8,0.5506710358827782,-0.06153245997442025,fanduel
SOG,Carter Verhaeghe,,2.5,-106,-122.0,2.6,0.4815704240639496,-0.0641178551210036,betonlineag
POINTS,Lane Hutson,,0.5,-143,110.0,0.8,0.5506710358827782,-0.06424432363975457,betonlineag
SOG,Zack Bolduc,,1.5,-197,140.0,2.1,0.6203850724157562,-0.06469864717015433,williamhill_us
SOG,Aaron Ekblad,,1.5,-135,105.0,1.8,0.5371631129795575,-0.06493828481336283,bovada
GOALS,Kyle Palmieri,,0.5,260,-390.0,0.3,0.25918177931828207,-0.06694559445418458,fanduel
GOALS,Juraj Slafkovsky,,0.5,260,-400.0,0.3,0.25918177931828207,-0.06694559445418458,fanduel
POINTS,Nico Hischier,,0.5,-175,135.0,0.9,0.5934303402594008,-0.06746660816379879,betmgm
SOG,Zack Bolduc,,1.5,-200,140.0,2.1,0.6203850724157562,-0.06942239137636563,betmgm
POINTS,Lane Hutson,,0.5,-145,105.0,0.8,0.5506710358827782,-0.06955583592220232,betmgm
POINTS,Ivan Provorov,,0.5,182,-244.0,0.4,0.3296799539643607,-0.07030252982050278,betonlineag
POINTS,Gabriel Landeskog,,0.5,106,-136.0,0.6,0.45118836390597344,-0.07055197035369465,fanduel
SOG,Brock Nelson,,2.5,146,-192.0,2.2,0.37728625000368377,-0.07187582499093792,betonlineag
SOG,Brock Nelson,,2.5,146,-192.0,2.2,0.37728625000368377,-0.07187582499093792,fanduel
POINTS,Jake Sanderson,,0.5,-146,114.0,0.8,0.5506710358827782,-0.0721570217317572,fanduel
SOG,Dougie Hamilton,,2.5,115,-155.0,2.4,0.4302912533424894,-0.07487380531364779,betmgm
SOG,Dougie Hamilton,,2.5,115,-148.0,2.4,0.4302912533424894,-0.07487380531364779,draftkings
POINTS,Gabriel Landeskog,,0.5,105,-145.0,0.6,0.45118836390597344,-0.07506385399275445,betmgm
GOALS,Leon Draisaitl,,0.5,105,-140.0,0.6,0.45118836390597344,-0.07506385399275445,fanduel
ASSISTS,Drake Batherson,,0.5,135,-175.0,0.5,0.39346934028736646,-0.0753470503246888,betmgm
ASSISTS,Drake Batherson,,0.5,135,-175.0,0.5,0.39346934028736646,-0.0753470503246888,draftkings
ASSISTS,Cole Caufield,,0.5,135,-175.0,0.5,0.39346934028736646,-0.0753470503246888,draftkings
SOG,Brock Nelson,,2.5,145,-190.0,2.2,0.37728625000368377,-0.07564868749097475,bovada
SOG,Brock Nelson,,2.5,145,-188.0,2.2,0.37728625000368377,-0.07564868749097475,draftkings
ASSISTS,Kyle Palmieri,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,betmgm
ASSISTS,Devon Toews,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,betmgm
GOALS,Timo Meier,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,fanduel
POINTS,Ivan Provorov,,0.5,180,-250.0,0.4,0.3296799539643607,-0.07689612889979014,betmgm
POINTS,Matvei Michkov,,0.5,-120,-110.0,0.7,0.5034146962085905,-0.07707305695091737,betmgm
POINTS,Matvei Michkov,,0.5,-120,-110.0,0.7,0.5034146962085905,-0.07707305695091737,draftkings
POINTS,Nico Hischier,,0.5,-182,140.0,0.9,0.5934303402594008,-0.08050903322444491,draftkings
SOG,Devon Toews,,1.5,-123,-104.0,1.7,0.5067544850576164,-0.08124999863537835,betonlineag
POINTS,Filip Forsberg,,0.5,-184,142.0,0.9,0.5934303402594008,-0.08405317046918576,fanduel
POINTS,Nathan MacKinnon,,1.5,124,-158.0,1.4,0.40816728654014434,-0.08570527815007656,fanduel
POINTS,Mark Scheifele,,0.5,-225,170.0,1.0,0.6321205588285577,-0.08693697058097227,betmgm
POINTS,John Tavares,,0.5,-152,117.0,0.8,0.5506710358827782,-0.08704538787855187,betonlineag
POINTS,Matias Maccelli,,0.5,132,-172.0,0.5,0.39346934028736646,-0.0871511305333097,betonlineag
SOG,Aaron Ekblad,,1.5,-143,110.0,1.8,0.5371631129795575,-0.0871983464752974,betrivers
POINTS,Matvei Michkov,,0.5,-123,-105.0,0.7,0.5034146962085905,-0.08730506297141727,betonlineag
SOG,Devon Toews,,1.5,-125,-110.0,1.7,0.5067544850576164,-0.08784192689629039,betmgm
SOG,Devon Toews,,1.5,-125,-105.0,1.7,0.5067544850576164,-0.08784192689629039,bovada
SOG,Devon Toews,,1.5,-125,-105.0,1.7,0.5067544850576164,-0.08784192689629039,draftkings
SOG,Devon Toews,,1.5,-125,-104.0,1.7,0.5067544850576164,-0.08784192689629039,fanduel
SOG,Devon Toews,,1.5,-125,-108.0,1.7,0.5067544850576164,-0.08784192689629039,williamhill_us
SOG,Carter Verhaeghe,,2.5,-112,-117.0,2.6,0.4815704240639496,-0.08845598302180974,betrivers
POINTS,Claude Giroux,,0.5,102,-130.0,0.6,0.45118836390597344,-0.08859950490993357,fanduel
POINTS,Ivan Provorov,,0.5,176,-230.0,0.4,0.3296799539643607,-0.09008332705836464,fanduel
SOG,Jaden Schwartz,,1.5,-165,125.0,1.9,0.5662510042543581,-0.09056656892481879,betmgm
SOG,Jaden Schwartz,,1.5,-165,125.0,1.9,0.5662510042543581,-0.09056656892481879,bovada
POINTS,John Tavares,,0.5,-154,120.0,0.8,0.5506710358827782,-0.09175036938814501,draftkings
POINTS,Nico Hischier,,0.5,-189,143.0,0.9,0.5934303402594008,-0.09258535272504326,betonlineag
ASSISTS,Dougie Hamilton,,0.5,175,-235.0,0.4,0.3296799539643607,-0.0933801265980081,betmgm
BLOCKS,1.5,,1.5,105,-135.0,1.5,0.4421745996289252,-0.09354207076070337,bovada
POINTS,John Tavares,,0.5,-155,120.0,0.8,0.5506710358827782,-0.09405732806381656,betmgm
SOG,Brock Nelson,,2.5,140,-190.0,2.2,0.37728625000368377,-0.09451299999115903,betmgm
SOG,Brock Nelson,,2.5,140,-197.0,2.2,0.37728625000368377,-0.09451299999115903,williamhill_us
ASSISTS,Cole Caufield,,0.5,130,-175.0,0.5,0.39346934028736646,-0.09502051733905725,betmgm
SOG,Dougie Hamilton,,2.5,110,-143.0,2.4,0.4302912533424894,-0.09638836798077222,betonlineag
SOG,Dougie Hamilton,,2.5,110,-143.0,2.4,0.4302912533424894,-0.09638836798077222,betrivers
SOG,Dougie Hamilton,,2.5,110,-145.0,2.4,0.4302912533424894,-0.09638836798077222,bovada
SOG,Dougie Hamilton,,2.5,110,-152.0,2.4,0.4302912533424894,-0.09638836798077222,williamhill_us
POINTS,Mark Scheifele,,0.5,-233,173.0,1.0,0.6321205588285577,-0.09658306399180383,betonlineag
SOG,Jaden Schwartz,,1.5,-168,130.0,1.9,0.5662510042543581,-0.0966948265466191,draftkings
SOG,Seth Jones,,1.5,-128,-102.0,1.7,0.5067544850576164,-0.09734357349112072,fanduel
POINTS,Mark Scheifele,,0.5,-234,176.0,1.0,0.6321205588285577,-0.09774245021906725,draftkings
POINTS,Mark Scheifele,,0.5,-235,180.0,1.0,0.6321205588285577,-0.09889196932950295,fanduel
POINTS,Ryan Nugent-Hopkins,,0.5,-128,100.0,0.7,0.5034146962085905,-0.10329257237844824,fanduel
SOG,Seth Jones,,1.5,-130,-105.0,1.7,0.5067544850576164,-0.10343437259037092,betmgm
SOG,Seth Jones,,1.5,-130,100.0,1.7,0.5067544850576164,-0.10343437259037092,betonlineag
SOG,Seth Jones,,1.5,-130,100.0,1.7,0.5067544850576164,-0.10343437259037092,bovada
SOG,Seth Jones,,1.5,-130,100.0,1.7,0.5067544850576164,-0.10343437259037092,draftkings
SOG,Seth Jones,,1.5,-130,-105.0,1.7,0.5067544850576164,-0.10343437259037092,williamhill_us
SOG,Jaden Schwartz,,1.5,-172,133.0,1.9,0.5662510042543581,-0.10453329559775915,betonlineag
GOALS,Rodrigo Abols,,1.5,5000,,0.2,0.017523096306421772,-0.10632208837248958,betrivers
GOALS,Lane Hutson,,1.5,5000,,0.2,0.017523096306421772,-0.10632208837248958,betrivers
SOG,Jaden Schwartz,,1.5,-173,125.0,1.9,0.5662510042543581,-0.10643627652346954,williamhill_us
POINTS,Adam Fox,,0.5,-130,100.0,0.7,0.5034146962085905,-0.10934322978480149,betmgm
POINTS,Adam Fox,,0.5,-130,100.0,0.7,0.5034146962085905,-0.10934322978480149,draftkings
POINTS,Matvei Michkov,,0.5,-130,102.0,0.7,0.5034146962085905,-0.10934322978480149,fanduel
POINTS,Kirill Marchenko,,0.5,-162,126.0,0.8,0.5506710358827782,-0.1094085715969883,draftkings
POINTS,Nico Hischier,,0.5,-200,154.0,0.9,0.5934303402594008,-0.10985448961089883,fanduel
ASSISTS,Ryan O'Reilly,,0.5,170,-225.0,0.4,0.3296799539643607,-0.10986412429622616,draftkings
POINTS,Nathan MacKinnon,,1.5,118,-154.0,1.4,0.40816728654014434,-0.11019531534248544,betonlineag
POINTS,Morgan Rielly,,0.5,126,-162.0,0.5,0.39346934028736646,-0.11075929095055187,fanduel
POINTS,Matias Maccelli,,0.5,126,-162.0,0.5,0.39346934028736646,-0.11075929095055187,draftkings
GOALS,Michael Bunting,,0.5,390,-650.0,0.2,0.18126924692201815,-0.111780690082111,fanduel
POINTS,Kirill Marchenko,,0.5,-164,125.0,0.8,0.5506710358827782,-0.11355394223747894,betonlineag
POINTS,Matias Maccelli,,0.5,125,-165.0,0.5,0.39346934028736646,-0.11469398435342548,betmgm
POINTS,Ryan Nugent-Hopkins,,0.5,-132,102.0,0.7,0.5034146962085905,-0.11521053393641673,betonlineag
POINTS,Adam Fox,,0.5,-132,104.0,0.7,0.5034146962085905,-0.11521053393641673,fanduel
POINTS,Kirill Marchenko,,0.5,-165,125.0,0.8,0.5506710358827782,-0.11558894237008355,betmgm
POINTS,Adam Fox,,0.5,-133,103.0,0.7,0.5034146962085905,-0.1180780134090107,betonlineag
ASSISTS,Adam Fantilli,,0.5,240,-325.0,0.3,0.25918177931828207,-0.118781950317841,betmgm
GOALS,Bobby McMann,,2.5,11000,,0.4,0.007926331867253842,-0.12017716273482348,betrivers
GOALS,Artturi Lehkonen,,2.5,6000,,0.5,0.01438767796697068,-0.12235164401478849,betrivers
POINTS,Nathan MacKinnon,,1.5,115,-150.0,1.4,0.40816728654014434,-0.1224403339386897,betmgm
POINTS,Nathan MacKinnon,,1.5,115,-148.0,1.4,0.40816728654014434,-0.1224403339386897,draftkings
POINTS,Ryan Nugent-Hopkins,,0.5,-135,100.0,0.7,0.5034146962085905,-0.12368552882208328,betmgm
POINTS,Ryan Nugent-Hopkins,,0.5,-135,105.0,0.7,0.5034146962085905,-0.12368552882208328,draftkings
ASSISTS,Ryan O'Reilly,,0.5,165,-220.0,0.4,0.3296799539643607,-0.12634812199444423,betmgm
ASSISTS,Brock Nelson,,0.5,165,-218.0,0.4,0.3296799539643607,-0.12634812199444423,draftkings
ASSISTS,Dougie Hamilton,,0.5,165,-218.0,0.4,0.3296799539643607,-0.12634812199444423,draftkings
ASSISTS,Devon Toews,,0.5,165,-218.0,0.4,0.3296799539643607,-0.12634812199444423,draftkings
ASSISTS,Matvei Michkov,,0.5,165,-218.0,0.4,0.3296799539643607,-0.12634812199444423,draftkings
SOG,Josh Morrissey,,1.5,-185,140.0,1.9,0.5662510042543581,-0.12766737182436716,bovada
POINTS,Kirill Marchenko,,0.5,-172,134.0,0.8,0.5506710358827782,-0.12917138511560644,fanduel
POINTS,Mattias Ekholm,,0.5,164,-217.0,0.4,0.3296799539643607,-0.1296449215340879,betonlineag
POINTS,Mattias Ekholm,,0.5,164,-215.0,0.4,0.3296799539643607,-0.1296449215340879,fanduel
POINTS,Matthew Knies,,0.5,-138,108.0,0.7,0.5034146962085905,-0.13179204566924246,fanduel
SOG,Josh Morrissey,,1.5,-188,145.0,1.9,0.5662510042543581,-0.1325516530571535,draftkings
POINTS,Patrik Laine,,0.5,162,-210.0,0.4,0.3296799539643607,-0.13623852061337505,fanduel
GOALS,Kirill Marchenko,,1.5,1300,,0.4,0.061551935550105026,-0.13827290229852962,betrivers
SOG,Jaden Schwartz,,1.5,-192,146.0,1.9,0.5662510042543581,-0.1388265976964969,fanduel
POINTS,Mika Zibanejad,,0.5,-142,112.0,0.7,0.5034146962085905,-0.14206791209521907,fanduel
POINTS,Boone Jenner,,0.5,118,-150.0,0.5,0.39346934028736646,-0.1422368381735412,fanduel
POINTS,Artemi Panarin,,0.5,-225,165.0,0.9,0.5934303402594008,-0.14282284184753224,betmgm
POINTS,Artemi Panarin,,0.5,-225,170.0,0.9,0.5934303402594008,-0.14282284184753224,draftkings
POINTS,Artemi Panarin,,0.5,-225,172.0,0.9,0.5934303402594008,-0.14282284184753224,fanduel
POINTS,Jack Hughes,,0.5,-225,170.0,0.9,0.5934303402594008,-0.14282284184753224,betmgm
POINTS,Mattias Ekholm,,0.5,160,-210.0,0.4,0.3296799539643607,-0.14283211969266218,betmgm
POINTS,Mattias Ekholm,,0.5,160,-212.0,0.4,0.3296799539643607,-0.14283211969266218,draftkings
ASSISTS,Brock Nelson,,0.5,160,-220.0,0.4,0.3296799539643607,-0.14283211969266218,betmgm
ASSISTS,Matvei Michkov,,0.5,160,-220.0,0.4,0.3296799539643607,-0.14283211969266218,betmgm
ASSISTS,Jaden Schwartz,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,draftkings
GOALS,Mika Zibanejad,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,fanduel
GOALS,Travis Konecny,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,fanduel
GOALS,Jesper Bratt,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,fanduel
ASSISTS,Adam Fantilli,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,draftkings
GOALS,Matvei Michkov,,0.5,230,-320.0,0.3,0.25918177931828207,-0.14470012824966927,fanduel
SOG,Josh Morrissey,,1.5,-196,150.0,1.9,0.5662510042543581,-0.1448454221464796,betonlineag
SOG,Josh Morrissey,,1.5,-197,140.0,1.9,0.5662510042543581,-0.14631193774850576,williamhill_us
GOALS,Auston Matthews,,1.5,600,,0.6,0.12190138224955764,-0.14669032425309658,betrivers
SOG,Dougie Hamilton,,2.5,-102,-128.0,2.4,0.4302912533424894,-0.14785457671389352,fanduel
POINTS,Mika Zibanejad,,0.5,-145,112.0,0.7,0.5034146962085905,-0.1494027546820368,betonlineag
POINTS,Patrik Laine,,0.5,158,-208.0,0.4,0.3296799539643607,-0.14942571877194943,betonlineag
GOALS,Boone Jenner,,1.5,2200,,0.3,0.03693631311376678,-0.15046479838336413,betrivers
GOALS,Anton Lundell,,1.5,2200,,0.3,0.03693631311376678,-0.15046479838336413,betrivers
SOG,Josh Morrissey,,1.5,-200,145.0,1.9,0.5662510042543581,-0.15062349361846278,betmgm
POINTS,Artemi Panarin,,0.5,-233,173.0,0.9,0.5934303402594008,-0.15187852658205808,betonlineag
POINTS,Jack Hughes,,0.5,-234,176.0,0.9,0.5934303402594008,-0.15296695022803475,draftkings
POINTS,Boone Jenner,,0.5,115,-149.0,0.5,0.39346934028736646,-0.15404091838216216,betonlineag
POINTS,Boone Jenner,,0.5,115,-148.0,0.5,0.39346934028736646,-0.15404091838216216,draftkings
