date,team,opponent,is_home,goals_for,goals_against,rest_days,b2b,goals_for_roll10,goals_against_roll10
2023-03-11 23:00:00,Arizona Coyotes,Colorado Avalanche,0,2.0,3.0,1,1,3.4,3.9
2023-03-13 01:30:00,Arizona Coyotes,Minnesota Wild,1,5.0,4.0,1,1,3.1,3.6
2023-03-15 02:00:00,Arizona Coyotes,Calgary Flames,1,4.0,3.0,2,0,3.3,3.8
2023-03-17 02:00:00,Arizona Coyotes,Vancouver Canucks,1,3.0,2.0,2,0,3.4,3.5
2023-03-19 02:30:00,Arizona Coyotes,Chicago Blackhawks,1,4.0,2.0,2,0,3.5,3.1
2023-03-22 00:00:00,Arizona Coyotes,Winnipeg Jets,0,1.0,2.0,2,0,3.5,3.2
2023-03-23 02:30:00,Arizona Coyotes,Edmonton Oilers,0,3.0,4.0,1,1,3.4,3.0
2023-03-25 01:00:00,Arizona Coyotes,Colorado Avalanche,0,1.0,3.0,1,1,3.6,2.8
2023-03-26 19:00:00,Arizona Coyotes,Colorado Avalanche,1,3.0,4.0,1,1,3.3,2.6
2023-03-28 02:00:00,Arizona Coyotes,Edmonton Oilers,1,4.0,5.0,1,1,3.0,2.8
2023-04-01 02:30:00,Arizona Coyotes,Dallas Stars,1,2.0,5.0,4,0,3.0,3.2
2023-04-02 02:00:00,Arizona Coyotes,San Jose Sharks,1,2.0,7.0,0,0,3.0,3.4
2023-04-04 02:00:00,Arizona Coyotes,Seattle Kraken,0,1.0,8.0,2,0,2.7,3.7
2023-04-07 02:30:00,Arizona Coyotes,Seattle Kraken,0,2.0,4.0,3,0,2.4,4.2
2023-04-08 21:30:00,Arizona Coyotes,Anaheim Ducks,1,5.0,4.0,1,1,2.3,4.4
2023-04-11 02:00:00,Arizona Coyotes,Seattle Kraken,1,1.0,4.0,2,0,2.4,4.6
2023-04-14 02:00:00,Arizona Coyotes,Vancouver Canucks,1,4.0,5.0,3,0,2.4,4.8
2023-09-23 04:05:00,Arizona Coyotes,Los Angeles Kings,1,5.0,3.0,162,0,2.5,4.9
2023-09-23 19:00:00,Arizona Coyotes,St. Louis Blues,0,2.0,3.0,0,0,2.9,4.9
2023-09-24 00:00:00,Arizona Coyotes,St. Louis Blues,1,5.0,1.0,0,0,2.8,4.8
2023-09-24 04:05:00,Arizona Coyotes,Los Angeles Kings,0,2.0,3.0,0,0,2.9,4.4
2023-09-24 22:00:00,Arizona Coyotes,Dallas Stars,0,0.0,7.0,0,0,2.9,4.2
2023-09-30 02:00:00,Arizona Coyotes,Vegas Golden Knights,0,1.0,3.0,5,0,2.7,4.2
2023-10-01 22:00:00,Arizona Coyotes,Anaheim Ducks,1,4.0,5.0,1,1,2.7,3.7
2023-10-06 02:00:00,Arizona Coyotes,Anaheim Ducks,0,4.0,2.0,4,0,2.9,3.8
2023-10-07 22:00:00,Arizona Coyotes,Anaheim Ducks,1,7.0,1.0,1,1,2.8,3.6
2023-10-13 23:00:00,Arizona Coyotes,New Jersey Devils,0,4.0,3.0,6,0,3.4,3.3
2023-10-16 23:00:00,Arizona Coyotes,New York Rangers,0,1.0,2.0,3,0,3.4,3.1
2023-10-17 23:30:00,Arizona Coyotes,New York Islanders,0,0.0,1.0,1,1,3.0,3.0
2023-10-20 00:00:00,Arizona Coyotes,St. Louis Blues,0,6.0,2.0,2,0,2.8,2.8
2023-10-21 20:00:00,Arizona Coyotes,Anaheim Ducks,1,2.0,1.0,1,1,2.9,2.9
2023-10-25 02:30:00,Arizona Coyotes,Los Angeles Kings,0,3.0,6.0,3,0,2.9,2.7
2023-10-28 02:00:00,Arizona Coyotes,Los Angeles Kings,1,4.0,5.0,2,0,3.2,2.6
2023-10-31 02:00:00,Arizona Coyotes,Chicago Blackhawks,1,8.0,1.0,3,0,3.5,2.8
2023-11-02 02:00:00,Arizona Coyotes,Anaheim Ducks,0,3.0,4.0,2,0,3.9,2.4
2023-11-03 02:00:00,Arizona Coyotes,Montréal Canadiens,1,3.0,2.0,1,1,3.8,2.6
2023-11-04 20:00:00,Arizona Coyotes,Winnipeg Jets,1,3.0,5.0,1,1,3.4,2.7
2023-11-08 02:00:00,Arizona Coyotes,Seattle Kraken,1,4.0,3.0,3,0,3.3,2.9
2023-11-10 01:00:00,Arizona Coyotes,St. Louis Blues,0,1.0,2.0,1,1,3.6,3.0
2023-11-12 01:00:00,Arizona Coyotes,Nashville Predators,0,7.0,5.0,2,0,3.7,3.1
2023-11-15 01:00:00,Arizona Coyotes,Dallas Stars,0,3.0,4.0,3,0,3.8,3.4
2023-11-17 00:00:00,Arizona Coyotes,Columbus Blue Jackets,0,3.0,2.0,1,1,3.9,3.7
2023-11-19 00:00:00,Arizona Coyotes,Winnipeg Jets,0,2.0,5.0,2,0,3.9,3.3
2023-11-21 02:00:00,Arizona Coyotes,Los Angeles Kings,1,1.0,4.0,2,0,3.7,3.3
2023-11-23 02:00:00,Arizona Coyotes,St. Louis Blues,1,5.0,6.0,2,0,3.0,3.6
2023-11-26 03:00:00,Arizona Coyotes,Vegas Golden Knights,0,2.0,0.0,3,0,3.2,3.8
2023-11-29 02:00:00,Arizona Coyotes,Tampa Bay Lightning,1,3.0,1.0,2,0,3.1,3.6
2023-12-01 02:00:00,Arizona Coyotes,Colorado Avalanche,1,4.0,3.0,2,0,3.1,3.2
2023-12-03 02:00:00,Arizona Coyotes,St. Louis Blues,1,4.0,1.0,2,0,3.1,3.2
2023-12-05 02:00:00,Arizona Coyotes,Washington Capitals,1,6.0,0.0,2,0,3.4,3.1
2023-12-08 02:00:00,Arizona Coyotes,Philadelphia Flyers,1,1.0,4.0,3,0,3.3,2.6
2023-12-09 18:00:00,Arizona Coyotes,Boston Bruins,0,3.0,5.0,1,1,3.1,2.6
2023-12-12 00:00:00,Arizona Coyotes,Buffalo Sabres,0,2.0,5.0,2,0,3.1,2.9
2023-12-13 00:00:00,Arizona Coyotes,Pittsburgh Penguins,0,2.0,4.0,1,1,3.1,2.9
2023-12-16 02:00:00,Arizona Coyotes,San Jose Sharks,1,1.0,0.0,3,0,3.2,2.9
2023-12-17 02:00:00,Arizona Coyotes,Buffalo Sabres,1,2.0,0.0,1,1,2.8,2.3
2023-12-20 02:00:00,Arizona Coyotes,Ottawa Senators,1,4.0,3.0,3,0,2.8,2.3
2023-12-22 03:30:00,Arizona Coyotes,San Jose Sharks,0,5.0,2.0,2,0,2.9,2.5
2023-12-24 02:00:00,Arizona Coyotes,Colorado Avalanche,0,1.0,4.0,1,1,3.0,2.4
2023-12-28 02:00:00,Arizona Coyotes,Colorado Avalanche,1,5.0,4.0,4,0,2.7,2.7
2023-12-30 03:00:00,Arizona Coyotes,Anaheim Ducks,0,2.0,0.0,2,0,2.6,3.1
2024-01-03 02:00:00,Arizona Coyotes,Florida Panthers,1,1.0,4.0,3,0,2.7,2.7
2024-01-05 02:00:00,Arizona Coyotes,New York Islanders,1,1.0,5.0,2,0,2.5,2.6
2024-01-08 00:00:00,Arizona Coyotes,Winnipeg Jets,1,2.0,6.0,2,0,2.4,2.6
2024-01-10 02:00:00,Arizona Coyotes,Boston Bruins,1,4.0,3.0,2,0,2.4,2.8
2024-01-12 02:00:00,Arizona Coyotes,Calgary Flames,1,2.0,6.0,2,0,2.7,3.1
2024-01-14 01:00:00,Arizona Coyotes,Minnesota Wild,0,6.0,0.0,1,1,2.7,3.7
2024-01-17 02:00:00,Arizona Coyotes,Calgary Flames,0,2.0,3.0,3,0,2.9,3.4
2024-01-19 03:00:00,Arizona Coyotes,Vancouver Canucks,0,1.0,2.0,2,0,2.6,3.5
2024-01-20 20:00:00,Arizona Coyotes,Nashville Predators,1,3.0,2.0,1,1,2.6,3.3
2024-01-23 02:00:00,Arizona Coyotes,Pittsburgh Penguins,1,5.0,2.0,2,0,2.4,3.1
2024-01-25 00:00:00,Arizona Coyotes,Florida Panthers,0,2.0,6.0,1,1,2.7,3.3
2024-01-26 00:00:00,Arizona Coyotes,Tampa Bay Lightning,0,3.0,6.0,1,1,2.8,3.5
2024-01-28 00:00:00,Arizona Coyotes,Carolina Hurricanes,0,1.0,3.0,2,0,3.0,3.6
2024-02-09 02:00:00,Arizona Coyotes,Vegas Golden Knights,1,2.0,3.0,12,0,2.9,3.3
2024-02-11 01:00:00,Arizona Coyotes,Nashville Predators,0,4.0,5.0,1,1,2.7,3.3
2024-02-13 00:00:00,Arizona Coyotes,Philadelphia Flyers,0,3.0,5.0,1,1,2.9,3.2
2024-02-15 02:30:00,Arizona Coyotes,Minnesota Wild,1,1.0,3.0,2,0,2.6,3.7
2024-02-17 02:00:00,Arizona Coyotes,Carolina Hurricanes,1,1.0,5.0,1,1,2.5,3.7
2024-02-18 23:00:00,Arizona Coyotes,Colorado Avalanche,0,3.0,4.0,1,1,2.5,4.0
2024-02-19 21:00:00,Arizona Coyotes,Edmonton Oilers,1,3.0,6.0,0,0,2.5,4.2
2024-02-22 03:00:00,Arizona Coyotes,Toronto Maple Leafs,1,3.0,6.0,2,0,2.3,4.6
2024-02-25 23:00:00,Arizona Coyotes,Winnipeg Jets,0,3.0,4.0,3,0,2.4,4.6
2024-02-28 00:00:00,Arizona Coyotes,Montréal Canadiens,0,2.0,4.0,2,0,2.4,4.4
2024-03-01 00:00:00,Arizona Coyotes,Toronto Maple Leafs,0,2.0,4.0,2,0,2.5,4.5
2024-03-02 00:00:00,Arizona Coyotes,Ottawa Senators,0,5.0,3.0,1,1,2.5,4.6
2024-03-03 18:00:00,Arizona Coyotes,Washington Capitals,0,5.0,2.0,1,1,2.6,4.4
2024-03-06 02:00:00,Arizona Coyotes,Chicago Blackhawks,1,2.0,5.0,2,0,2.8,4.1
2024-03-08 02:00:00,Arizona Coyotes,Minnesota Wild,1,2.0,5.0,2,0,2.9,4.3
2024-03-09 02:00:00,Arizona Coyotes,Detroit Red Wings,1,4.0,0.0,1,1,3.0,4.3
2024-03-10 22:00:00,Arizona Coyotes,Chicago Blackhawks,0,4.0,7.0,1,1,3.1,3.9
2024-03-13 00:00:00,Arizona Coyotes,Minnesota Wild,0,1.0,4.0,2,0,3.2,4.0
2024-03-14 23:00:00,Arizona Coyotes,Detroit Red Wings,0,4.0,1.0,1,1,3.0,3.8
2024-03-16 21:00:00,Arizona Coyotes,New Jersey Devils,1,4.0,1.0,1,1,3.1,3.5
2024-03-21 00:00:00,Arizona Coyotes,Dallas Stars,0,2.0,5.0,4,0,3.3,3.2
2024-03-23 02:00:00,Arizona Coyotes,Seattle Kraken,1,2.0,1.0,2,0,3.3,3.3
2024-03-25 00:00:00,Arizona Coyotes,Dallas Stars,1,2.0,4.0,1,1,3.0,3.1
2024-03-27 02:00:00,Arizona Coyotes,Columbus Blue Jackets,1,6.0,2.0,2,0,2.7,3.3
2024-03-29 02:00:00,Arizona Coyotes,Nashville Predators,1,8.0,4.0,2,0,3.1,3.0
2024-03-30 22:00:00,Arizona Coyotes,New York Rangers,1,5.0,8.0,1,1,3.7,2.9
2024-04-04 02:00:00,Arizona Coyotes,Vancouver Canucks,1,1.0,2.0,4,0,3.8,3.7
2024-04-06 02:00:00,Arizona Coyotes,Vegas Golden Knights,1,7.0,4.0,2,0,3.5,3.2
2024-04-07 22:00:00,Arizona Coyotes,San Jose Sharks,0,5.0,2.0,1,1,4.1,3.2
2024-04-10 02:00:00,Arizona Coyotes,Seattle Kraken,0,0.0,5.0,2,0,4.2,3.3
2024-04-11 02:30:00,Arizona Coyotes,Vancouver Canucks,0,4.0,3.0,1,1,3.8,3.7
2024-04-13 01:00:00,Arizona Coyotes,Edmonton Oilers,0,3.0,2.0,1,1,4.0,3.5
2024-04-15 00:00:00,Arizona Coyotes,Calgary Flames,0,5.0,6.0,1,1,4.1,3.6
2024-04-18 02:00:00,Arizona Coyotes,Edmonton Oilers,1,5.0,2.0,3,0,4.4,3.8
2023-02-04 21:00:00,Atlantic Atlantic,Metropolitan Metropolitan,1,10.0,6.0,7,0,4.3,3.8
2023-02-04 22:00:00,Atlantic Atlantic,Central Central,1,7.0,5.0,0,0,,
2022-10-04 18:00:00,Berlin Eisbaren,San Jose Sharks,1,1.0,3.0,7,0,,
2022-10-03 18:00:00,Bern SC Bern,Nashville Predators,1,3.0,4.0,7,0,,
2022-09-24 23:00:00,Boston Bruins,Philadelphia Flyers,0,1.0,2.0,7,0,,
2022-09-27 23:00:00,Boston Bruins,New York Rangers,1,3.0,2.0,3,0,,
2022-10-01 17:00:00,Boston Bruins,Philadelphia Flyers,1,4.0,0.0,3,0,,
2022-10-03 23:00:00,Boston Bruins,New Jersey Devils,0,0.0,1.0,2,0,2.6666666666666665,1.3333333333333333
2022-10-05 23:00:00,Boston Bruins,New York Rangers,0,5.0,4.0,2,0,2.0,1.25
2022-10-08 23:00:00,Boston Bruins,New Jersey Devils,1,3.0,5.0,3,0,2.6,1.8
2022-10-12 23:00:00,Boston Bruins,Washington Capitals,0,5.0,2.0,4,0,2.6666666666666665,2.3333333333333335
2022-10-15 23:00:00,Boston Bruins,Arizona Coyotes,1,6.0,3.0,3,0,3.0,2.2857142857142856
2022-10-17 23:00:00,Boston Bruins,Florida Panthers,1,5.0,3.0,2,0,3.375,2.375
2022-10-18 23:00:00,Boston Bruins,Ottawa Senators,0,5.0,7.0,1,1,3.5555555555555554,2.4444444444444446
2022-10-20 23:00:00,Boston Bruins,Anaheim Ducks,1,2.0,1.0,2,0,3.7,2.9
2022-10-22 17:00:00,Boston Bruins,Minnesota Wild,1,4.0,3.0,1,1,3.8,2.8
2022-10-25 23:00:00,Boston Bruins,Dallas Stars,1,3.0,1.0,3,0,3.9,2.9
2022-10-27 23:00:00,Boston Bruins,Detroit Red Wings,1,5.0,1.0,2,0,3.8,3.0
2022-10-28 23:00:00,Boston Bruins,Columbus Blue Jackets,0,4.0,0.0,1,1,4.3,3.0
2022-11-02 00:00:00,Boston Bruins,Pittsburgh Penguins,0,6.0,5.0,4,0,4.2,2.6
2022-11-03 23:30:00,Boston Bruins,New York Rangers,0,5.0,2.0,1,1,4.5,2.6
2022-11-05 23:00:00,Boston Bruins,Toronto Maple Leafs,0,1.0,2.0,1,1,4.5,2.6
2022-11-08 00:00:00,Boston Bruins,St. Louis Blues,1,3.0,1.0,2,0,4.0,2.5
2022-11-11 00:00:00,Boston Bruins,Calgary Flames,1,3.0,1.0,3,0,3.8,2.3
2022-11-13 00:00:00,Boston Bruins,Buffalo Sabres,0,3.0,1.0,2,0,3.6,1.7
2022-11-13 23:00:00,Boston Bruins,Vancouver Canucks,1,5.0,2.0,0,0,3.7,1.7
2022-11-18 00:00:00,Boston Bruins,Philadelphia Flyers,1,4.0,1.0,4,0,3.8,1.6
2022-11-20 00:00:00,Boston Bruins,Chicago Blackhawks,1,6.0,1.0,2,0,3.9,1.6
2022-11-22 00:00:00,Boston Bruins,Tampa Bay Lightning,0,5.0,3.0,2,0,4.0,1.6
2022-11-24 00:00:00,Boston Bruins,Florida Panthers,0,2.0,5.0,2,0,4.1,1.9
2022-11-25 18:00:00,Boston Bruins,Carolina Hurricanes,1,3.0,2.0,1,1,3.7,1.9
2022-11-30 00:00:00,Boston Bruins,Tampa Bay Lightning,1,3.0,1.0,4,0,3.5,1.9
2022-12-04 00:00:00,Boston Bruins,Colorado Avalanche,1,5.0,1.0,4,0,3.7,1.8
2022-12-06 00:00:00,Boston Bruins,Vegas Golden Knights,1,3.0,4.0,2,0,3.9,1.8
2022-12-08 02:00:00,Boston Bruins,Colorado Avalanche,0,4.0,0.0,2,0,3.9,2.1
2022-12-10 02:30:00,Boston Bruins,Arizona Coyotes,0,3.0,4.0,2,0,4.0,2.0
2022-12-12 01:00:00,Boston Bruins,Vegas Golden Knights,0,3.0,1.0,1,1,3.8,2.2
2022-12-14 00:00:00,Boston Bruins,New York Islanders,1,4.0,3.0,1,1,3.7,2.2
2022-12-16 00:00:00,Boston Bruins,Los Angeles Kings,1,2.0,3.0,2,0,3.5,2.4
2022-12-17 18:00:00,Boston Bruins,Columbus Blue Jackets,1,4.0,2.0,1,1,3.2,2.4
2022-12-20 00:00:00,Boston Bruins,Florida Panthers,1,7.0,3.0,2,0,3.4,2.1
2022-12-23 00:00:00,Boston Bruins,Winnipeg Jets,1,3.0,2.0,3,0,3.8,2.2
2022-12-24 00:00:00,Boston Bruins,New Jersey Devils,0,4.0,3.0,1,1,3.8,2.3
2022-12-28 00:00:00,Boston Bruins,Ottawa Senators,0,2.0,3.0,4,0,3.7,2.5
2022-12-29 00:30:00,Boston Bruins,New Jersey Devils,0,3.0,1.0,1,1,3.6,2.4
2022-12-31 18:00:00,Boston Bruins,Buffalo Sabres,1,3.0,4.0,2,0,3.5,2.5
2023-01-02 19:00:00,Boston Bruins,Pittsburgh Penguins,1,2.0,1.0,2,0,3.5,2.5
2023-01-06 03:30:00,Boston Bruins,Los Angeles Kings,0,5.0,2.0,3,0,3.4,2.5
2023-01-08 03:30:00,Boston Bruins,San Jose Sharks,0,4.0,2.0,2,0,3.5,2.4
2023-01-09 01:30:00,Boston Bruins,Anaheim Ducks,0,7.0,1.0,0,0,3.7,2.3
2023-01-13 00:00:00,Boston Bruins,Seattle Kraken,1,0.0,3.0,3,0,4.0,2.2
2023-01-15 00:00:00,Boston Bruins,Toronto Maple Leafs,1,4.0,3.0,2,0,3.3,2.2
2023-01-16 18:00:00,Boston Bruins,Philadelphia Flyers,1,6.0,0.0,1,1,3.4,2.3
2023-01-19 00:30:00,Boston Bruins,New York Islanders,0,4.0,1.0,2,0,3.6,2.0
2023-01-20 00:00:00,Boston Bruins,New York Rangers,0,3.0,1.0,0,0,3.8,1.8
2023-01-23 00:00:00,Boston Bruins,San Jose Sharks,1,4.0,0.0,3,0,3.8,1.8
2023-01-25 00:00:00,Boston Bruins,Montréal Canadiens,0,4.0,2.0,2,0,3.9,1.4
2023-01-27 00:00:00,Boston Bruins,Tampa Bay Lightning,0,2.0,3.0,2,0,4.1,1.5
2023-01-28 23:00:00,Boston Bruins,Florida Panthers,0,3.0,4.0,1,1,3.8,1.6
2023-01-29 22:00:00,Boston Bruins,Carolina Hurricanes,0,1.0,4.0,0,0,3.7,1.8
2023-02-02 00:30:00,Boston Bruins,Toronto Maple Leafs,0,5.0,2.0,3,0,3.1,2.1
2023-02-11 20:30:00,Boston Bruins,Washington Capitals,1,1.0,2.0,9,0,3.6,2.0
2023-02-15 01:30:00,Boston Bruins,Dallas Stars,0,3.0,2.0,3,0,3.3,1.9
2023-02-17 01:00:00,Boston Bruins,Nashville Predators,0,5.0,0.0,1,1,3.0,2.1
2023-02-18 22:00:00,Boston Bruins,New York Islanders,1,6.0,2.0,1,1,3.1,2.0
2023-02-20 18:00:00,Boston Bruins,Ottawa Senators,1,3.0,1.0,1,1,3.4,2.1
2023-02-24 03:00:00,Boston Bruins,Seattle Kraken,0,6.0,5.0,3,0,3.3,2.2
2023-02-26 00:00:00,Boston Bruins,Vancouver Canucks,0,3.0,1.0,1,1,3.5,2.5
2023-02-28 01:30:00,Boston Bruins,Edmonton Oilers,0,3.0,2.0,2,0,3.6,2.3
2023-03-01 02:00:00,Boston Bruins,Calgary Flames,0,4.0,3.0,1,1,3.6,2.1
2023-03-03 00:00:00,Boston Bruins,Buffalo Sabres,1,7.0,1.0,1,1,3.9,2.0
2023-03-04 18:00:00,Boston Bruins,New York Rangers,1,4.0,2.0,1,1,4.1,1.9
2023-03-10 00:30:00,Boston Bruins,Edmonton Oilers,1,2.0,3.0,5,0,4.4,1.9
2023-03-11 18:00:00,Boston Bruins,Detroit Red Wings,1,3.0,2.0,1,1,4.3,2.0
2023-03-12 17:30:00,Boston Bruins,Detroit Red Wings,0,3.0,5.0,0,0,4.1,2.2
2023-03-15 00:30:00,Boston Bruins,Chicago Blackhawks,0,3.0,6.0,2,0,3.8,2.5
2023-03-17 00:00:00,Boston Bruins,Winnipeg Jets,0,3.0,0.0,1,1,3.8,3.0
2023-03-18 18:00:00,Boston Bruins,Minnesota Wild,0,5.0,2.0,1,1,3.5,2.5
2023-03-19 17:00:00,Boston Bruins,Buffalo Sabres,0,7.0,0.0,0,0,3.7,2.6
2023-03-21 23:00:00,Boston Bruins,Ottawa Senators,1,2.0,1.0,2,0,4.1,2.4
2023-03-23 23:00:00,Boston Bruins,Montréal Canadiens,1,4.0,2.0,2,0,3.9,2.2
2023-03-25 17:00:00,Boston Bruins,Tampa Bay Lightning,1,2.0,1.0,1,1,3.6,2.3
2023-03-26 21:00:00,Boston Bruins,Carolina Hurricanes,0,4.0,3.0,1,1,3.4,2.2
2023-03-28 23:00:00,Boston Bruins,Nashville Predators,1,1.0,2.0,2,0,3.6,2.2
2023-03-30 23:00:00,Boston Bruins,Columbus Blue Jackets,1,2.0,1.0,2,0,3.4,2.2
2023-04-01 19:00:00,Boston Bruins,Pittsburgh Penguins,0,4.0,3.0,1,1,3.3,1.8
2023-04-02 19:30:00,Boston Bruins,St. Louis Blues,0,4.0,3.0,1,1,3.4,1.5
2023-04-06 23:00:00,Boston Bruins,Toronto Maple Leafs,1,2.0,1.0,4,0,3.5,1.8
2023-04-09 00:00:00,Boston Bruins,New Jersey Devils,1,2.0,1.0,2,0,3.2,1.7
2023-04-09 22:00:00,Boston Bruins,Philadelphia Flyers,0,5.0,3.0,0,0,2.7,1.8
2023-04-11 23:00:00,Boston Bruins,Washington Capitals,1,5.0,2.0,2,0,3.0,2.0
2023-04-13 23:00:00,Boston Bruins,Montréal Canadiens,0,5.0,4.0,2,0,3.1,2.0
2023-04-17 23:30:00,Boston Bruins,Florida Panthers,1,3.0,1.0,4,0,3.4,2.3
2023-04-19 23:30:00,Boston Bruins,Florida Panthers,1,3.0,6.0,2,0,3.3,2.1
2023-04-21 23:30:00,Boston Bruins,Florida Panthers,0,4.0,2.0,2,0,3.5,2.5
2023-04-23 19:30:00,Boston Bruins,Florida Panthers,0,6.0,2.0,1,1,3.7,2.6
2023-04-26 23:00:00,Boston Bruins,Florida Panthers,1,3.0,4.0,3,0,3.9,2.5
2023-04-28 23:30:00,Boston Bruins,Florida Panthers,0,5.0,7.0,2,0,3.8,2.6
2023-04-30 22:30:00,Boston Bruins,Florida Panthers,1,3.0,4.0,1,1,4.1,3.2
2023-09-24 21:45:00,Boston Bruins,New York Rangers,1,3.0,0.0,146,0,4.2,3.5
2023-09-26 23:00:00,Boston Bruins,Buffalo Sabres,0,1.0,4.0,2,0,4.0,3.2
2023-09-29 23:00:00,Boston Bruins,Philadelphia Flyers,1,3.0,4.0,3,0,3.6,3.4
2023-10-02 23:00:00,Boston Bruins,Philadelphia Flyers,0,1.0,3.0,3,0,3.4,3.4
2023-10-03 23:00:00,Boston Bruins,Washington Capitals,1,4.0,5.0,1,1,3.2,3.6
2023-10-05 23:30:00,Boston Bruins,New York Rangers,0,3.0,1.0,2,0,3.3,3.5
2023-10-11 23:30:00,Boston Bruins,Chicago Blackhawks,1,3.0,1.0,6,0,3.2,3.4
2023-10-14 23:00:00,Boston Bruins,Nashville Predators,1,3.0,2.0,2,0,2.9,3.3
2023-10-20 02:30:00,Boston Bruins,San Jose Sharks,0,3.0,1.0,5,0,2.9,3.1
2023-10-22 02:30:00,Boston Bruins,Los Angeles Kings,0,4.0,2.0,2,0,2.7,2.5
2023-10-23 00:30:00,Boston Bruins,Anaheim Ducks,0,3.0,1.0,0,0,2.8,2.3
2023-10-25 00:30:00,Boston Bruins,Chicago Blackhawks,0,3.0,0.0,2,0,2.8,2.4
2023-10-26 23:00:00,Boston Bruins,Anaheim Ducks,1,3.0,4.0,1,1,3.0,2.0
2023-10-28 23:00:00,Boston Bruins,Detroit Red Wings,1,4.0,1.0,2,0,3.0,2.0
2023-10-30 23:00:00,Boston Bruins,Florida Panthers,1,3.0,2.0,2,0,3.3,1.8
2023-11-02 23:30:00,Boston Bruins,Toronto Maple Leafs,1,3.0,2.0,3,0,3.2,1.5
2023-11-04 23:00:00,Boston Bruins,Detroit Red Wings,0,4.0,5.0,1,1,3.2,1.6
2023-11-07 01:00:00,Boston Bruins,Dallas Stars,0,3.0,2.0,2,0,3.3,2.0
2023-11-10 00:00:00,Boston Bruins,New York Islanders,1,5.0,2.0,2,0,3.3,2.0
2023-11-12 00:00:00,Boston Bruins,Montréal Canadiens,0,2.0,3.0,2,0,3.5,2.1
2023-11-15 00:00:00,Boston Bruins,Buffalo Sabres,0,5.0,2.0,3,0,3.3,2.2
2023-11-19 00:00:00,Boston Bruins,Montréal Canadiens,1,5.0,2.0,4,0,3.5,2.3
2023-11-21 00:00:00,Boston Bruins,Tampa Bay Lightning,0,4.0,5.0,2,0,3.7,2.5
2023-11-23 00:00:00,Boston Bruins,Florida Panthers,0,3.0,1.0,2,0,3.8,2.6
2023-11-24 18:00:00,Boston Bruins,Detroit Red Wings,1,2.0,5.0,1,1,3.7,2.6
2023-11-25 18:00:00,Boston Bruins,New York Rangers,0,4.0,7.0,1,1,3.6,2.9
2023-11-28 00:00:00,Boston Bruins,Columbus Blue Jackets,0,2.0,5.0,2,0,3.7,3.4
2023-12-01 00:00:00,Boston Bruins,San Jose Sharks,1,3.0,0.0,3,0,3.5,3.4
2023-12-03 00:00:00,Boston Bruins,Toronto Maple Leafs,0,4.0,3.0,2,0,3.5,3.2
2023-12-04 00:00:00,Boston Bruins,Columbus Blue Jackets,1,3.0,1.0,1,1,3.4,3.3
2023-12-08 00:00:00,Boston Bruins,Buffalo Sabres,1,1.0,3.0,4,0,3.5,3.1
2023-12-09 18:00:00,Boston Bruins,Arizona Coyotes,1,5.0,3.0,1,1,3.1,3.2
2023-12-14 00:30:00,Boston Bruins,New Jersey Devils,0,1.0,2.0,4,0,3.1,3.3
2023-12-16 00:30:00,Boston Bruins,New York Islanders,0,5.0,4.0,2,0,2.8,3.0
2023-12-17 00:00:00,Boston Bruins,New York Rangers,1,1.0,2.0,0,0,3.0,3.3
2023-12-20 00:00:00,Boston Bruins,Minnesota Wild,1,3.0,4.0,3,0,2.9,3.0
2023-12-23 01:00:00,Boston Bruins,Winnipeg Jets,0,1.0,5.0,3,0,2.8,2.7
2023-12-24 00:00:00,Boston Bruins,Minnesota Wild,0,2.0,3.0,0,0,2.7,2.7
2023-12-28 00:30:00,Boston Bruins,Buffalo Sabres,0,4.0,1.0,4,0,2.6,3.0
2023-12-31 00:00:00,Boston Bruins,New Jersey Devils,1,5.0,2.0,2,0,2.6,2.8
2023-12-31 22:00:00,Boston Bruins,Detroit Red Wings,0,5.0,3.0,0,0,2.8,2.9
2024-01-03 00:00:00,Boston Bruins,Columbus Blue Jackets,0,4.0,1.0,2,0,3.2,2.9
2024-01-05 00:00:00,Boston Bruins,Pittsburgh Penguins,1,5.0,6.0,2,0,3.1,2.7
2024-01-07 00:00:00,Boston Bruins,Tampa Bay Lightning,1,7.0,3.0,2,0,3.5,3.1
2024-01-09 02:00:00,Boston Bruins,Colorado Avalanche,0,3.0,4.0,2,0,3.7,3.0
2024-01-10 02:00:00,Boston Bruins,Arizona Coyotes,0,3.0,4.0,1,1,3.9,3.2
2024-01-12 03:00:00,Boston Bruins,Vegas Golden Knights,0,1.0,2.0,2,0,3.9,3.2
2024-01-14 01:00:00,Boston Bruins,St. Louis Blues,0,4.0,3.0,1,1,3.9,2.9
2024-01-15 18:00:00,Boston Bruins,New Jersey Devils,1,3.0,0.0,1,1,4.1,2.9
2024-01-19 00:00:00,Boston Bruins,Colorado Avalanche,1,5.0,2.0,3,0,4.0,2.8
2024-01-21 00:00:00,Boston Bruins,Montréal Canadiens,1,9.0,4.0,2,0,4.0,2.8
2024-01-23 00:00:00,Boston Bruins,Winnipeg Jets,1,4.0,1.0,2,0,4.4,2.9
2024-01-25 00:30:00,Boston Bruins,Carolina Hurricanes,1,2.0,3.0,2,0,4.4,2.9
2024-01-26 00:00:00,Boston Bruins,Ottawa Senators,0,3.0,2.0,0,0,4.1,2.6
